,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,value5
256,142,1,0,1,2,1,1,1,1,5,15,1,0,0.330166958,0,0,0,1,2,2020-10-17 16:35:33.495695114,0,0,6,0,0,129,0,1,46,1,68,117.219,161.95,20.0,131.67,68.0398
257,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000630256,5,1,15,0,1,2020-10-17 16:35:34.853617668,4,0,0,0,0,129,5,2,28,127,185,117.219,161.95,20.0,131.67,68.0398
258,253,1,0,1,2,1,8,1,1,10,8,1,0,0.305532080,0,0,0,0,1,2020-10-17 16:35:40.801723480,6,0,9,0,0,129,1,0,1,1200,2,117.219,161.95,20.0,131.67,68.0398
259,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000570772,0,0,0,0,1,2020-10-17 16:35:46.675814152,7,0,7,0,0,129,2,1,55,2,73,117.219,161.95,45.2462,131.67,68.0398
260,182,1,0,1,2,1,2,1,1,9,1,1,0,0.321018158,0,0,0,1,2,2020-10-17 16:35:53.658899784,9,0,5,0,0,129,12,1,42,1,36,117.219,161.95,45.2462,131.67,61.0552
261,72,1,1,0,1,2,11,1,2,1,6,1,0,30.000374855,29,6,84,1,2,2020-10-17 16:35:54.013799429,8,0,2,0,0,129,14,1,33,0,242,117.219,161.95,45.2462,116.756,61.0552
262,286,1,0,1,2,1,9,1,1,2,9,1,0,0.307630639,0,0,0,1,2,2020-10-17 16:35:54.501812457,5,0,3,0,0,129,5,2,36,511,301,117.219,161.95,45.2462,116.756,61.0552
263,81,1,1,0,1,2,12,1,2,1,11,1,0,4.625806503,12,2,36,1,0,2020-10-17 16:35:58.499819756,6,0,4,0,0,129,2,1,38,1,247,117.219,897.678,45.2462,116.756,61.0552
264,85,1,0,1,2,1,13,1,1,2,12,1,0,0.298128379,6,1,18,0,1,2020-10-17 16:35:58.535828113,1,0,8,0,0,129,1,1,58,1,127,117.219,897.678,45.2462,116.756,61.0552
265,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:36:01.436834097,2,0,1,0,0,129,8,2,32,247,189,70.9342,897.678,45.2462,116.756,61.0552
266,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:36:01.988795519,3,0,11,0,0,129,7,2,16,15,128,70.9342,897.678,45.2462,116.756,61.0552
267,72,1,1,0,1,2,11,1,6,1,6,1,0,29.436841615,6,1,18,1,2,2020-10-17 16:36:03.106948376,6,0,9,0,0,129,3,0,1,1100,4,70.9342,897.678,45.2462,116.756,61.0552
268,239,1,0,1,2,1,7,1,1,6,7,1,0,0.307761663,0,0,0,0,1,2020-10-17 16:36:03.649142027,0,0,6,0,0,129,1,1,46,1,65,70.9342,897.678,45.2462,116.756,61.0552
269,72,1,1,0,1,2,11,1,4,1,6,1,0,30.000570544,0,0,0,0,1,2020-10-17 16:36:05.005946636,4,0,0,0,0,129,6,2,28,127,182,70.9342,897.678,45.2462,116.756,61.0552
270,206,1,0,1,2,1,4,1,1,4,3,1,0,0.328134697,0,0,0,0,1,2020-10-17 16:36:16.828217983,7,0,7,0,0,129,3,1,55,2,69,70.9342,897.678,39.0415,116.756,61.0552
271,72,1,1,0,1,2,11,1,3,1,6,1,0,30.000414627,0,0,0,0,1,2020-10-17 16:36:23.550164938,8,0,9,0,0,129,15,0,1,1003,1,70.9342,897.678,39.0415,116.756,61.0552
272,208,1,0,1,2,1,5,1,1,3,4,1,0,0.295981398,0,0,0,1,2,2020-10-17 16:36:23.812224150,9,0,5,0,0,129,13,1,42,1,33,70.9342,897.678,39.0415,116.756,47.7268
273,72,1,1,0,1,2,11,1,8,1,6,1,0,30.000593704,10,2,30,0,1,2020-10-17 16:36:24.166095495,8,0,2,0,0,129,0,1,33,0,240,70.9342,897.678,39.0415,177.845,47.7268
274,72,1,1,0,1,2,11,1,11,1,6,1,0,30.000400840,0,0,0,0,1,2020-10-17 16:36:24.654209614,5,0,3,0,0,129,6,2,36,511,286,70.9342,897.678,39.0415,177.845,47.7268
275,225,1,0,1,2,1,6,1,1,8,5,1,0,0.331519794,0,0,0,0,1,2020-10-17 16:36:28.652231455,6,0,4,0,0,129,4,1,38,1,249,70.9342,1215.62,39.0415,177.845,47.7268
276,293,1,0,1,2,1,10,1,1,11,10,1,0,0.334845566,0,0,0,0,1,2020-10-17 16:36:28.688229084,1,0,8,0,0,129,2,1,58,1,117,70.9342,1215.62,39.0415,177.845,47.7268
277,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000856281,10,2,30,0,1,2020-10-17 16:36:31.590238333,2,0,1,0,0,129,9,2,32,247,188,2.21697,1215.62,39.0415,177.845,47.7268
278,196,1,0,1,2,1,3,1,1,7,2,1,0,0.295302021,0,0,0,0,1,2020-10-17 16:36:32.142235279,3,0,11,0,0,129,8,2,16,15,130,2.21697,1215.62,39.0415,177.845,47.7268
279,72,1,1,0,1,2,11,1,5,1,6,1,0,30.001109609,0,0,0,0,1,2020-10-17 16:36:33.802241087,0,0,6,0,0,129,2,1,46,1,64,2.21697,1215.62,39.0415,177.845,47.7268
280,142,1,0,1,2,1,1,1,1,5,15,1,0,0.313217337,0,0,0,0,1,2020-10-17 16:36:35.158222914,4,0,0,0,0,129,7,2,28,127,177,2.21697,1215.62,39.0415,177.845,47.7268
281,81,1,1,0,1,2,12,1,2,1,11,1,0,11.609550837,0,0,0,1,0,2020-10-17 16:36:45.768446207,7,0,9,0,0,129,4,0,1,None,3,2.21697,1215.62,39.0415,177.845,47.7268
282,85,1,0,1,2,1,13,1,1,2,12,1,0,0.306433418,5,1,15,1,2,2020-10-17 16:36:46.982477188,7,0,7,0,0,129,5,1,55,2,72,2.21697,1215.62,37.5888,177.845,47.7268
283,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000391338,0,0,0,0,1,2020-10-17 16:36:53.964504004,9,0,5,0,0,129,14,1,42,1,23,2.21697,1215.62,37.5888,177.845,45.8129
284,253,1,0,1,2,1,8,1,1,10,8,1,0,0.299135902,0,0,0,0,1,2020-10-17 16:36:54.318508148,8,0,2,0,0,129,1,1,33,0,197,2.21697,1215.62,37.5888,1023.95,45.8129
285,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000952966,0,0,0,0,1,2020-10-17 16:36:54.806441069,5,0,3,0,0,129,7,2,36,511,297,2.21697,1215.62,37.5888,1023.95,45.8129
286,182,1,0,1,2,1,2,1,1,9,1,1,0,0.326693398,4,1,12,1,2,2020-10-17 16:36:58.804562092,6,0,4,0,0,129,5,1,38,1,250,2.21697,1252.45,37.5888,1023.95,45.8129
287,72,1,1,0,1,2,11,1,2,1,6,1,0,13.160412436,22,5,66,0,1,2020-10-17 16:36:58.840544462,1,0,8,0,0,129,3,1,58,1,120,2.21697,1252.45,37.5888,1023.95,45.8129
288,286,1,0,1,2,1,9,1,1,2,9,1,0,0.315886154,0,0,0,1,2,2020-10-17 16:36:58.948512793,9,0,9,0,0,129,15,0,1,1001,0,2.21697,1252.45,37.5888,1023.95,45.8129
289,72,1,1,0,1,2,11,1,6,1,6,1,0,30.001207785,24,4,72,1,2,2020-10-17 16:37:01.742585897,2,0,1,0,0,129,10,2,32,247,187,-46.2874,1252.45,37.5888,1023.95,45.8129
290,239,1,0,1,2,1,7,1,1,6,7,1,0,0.319498770,0,0,0,0,1,2020-10-17 16:37:02.294489384,3,0,11,0,0,129,9,2,16,15,144,-46.2874,1252.45,37.5888,1023.95,45.8129
291,72,1,1,0,1,2,11,1,4,1,6,1,0,30.000863740,0,0,0,0,1,2020-10-17 16:37:03.954638004,0,0,6,0,0,129,3,1,46,1,63,-46.2874,1252.45,37.5888,1023.95,45.8129
292,206,1,0,1,2,1,4,1,1,4,3,1,0,0.331418206,0,0,0,0,1,2020-10-17 16:37:05.310629845,4,0,0,0,0,129,8,2,28,127,180,-46.2874,1252.45,37.5888,1023.95,45.8129
293,72,1,1,0,1,2,11,1,3,1,6,1,0,30.000996130,0,0,0,0,1,2020-10-17 16:37:10.666719437,7,0,9,0,0,129,6,0,1,None,3,-46.2874,1252.45,37.5888,1023.95,45.8129
294,208,1,0,1,2,1,5,1,1,3,4,1,0,0.295554322,0,0,0,0,1,2020-10-17 16:37:17.134812593,7,0,7,0,0,129,7,1,55,2,71,-46.2874,1252.45,79.7039,1023.95,45.8129
295,72,1,1,0,1,2,11,1,8,1,6,1,0,30.000475997,10,2,30,0,1,2020-10-17 16:37:24.116809845,9,0,5,0,0,129,0,1,42,1,39,-46.2874,1252.45,79.7039,1023.95,1010.24
296,72,1,1,0,1,2,11,1,11,1,6,1,0,30.001134391,0,0,0,1,2,2020-10-17 16:37:24.470793724,8,0,2,0,0,129,2,1,33,0,205,-46.2874,1252.45,79.7039,1027.88,1010.24
297,225,1,0,1,2,1,6,1,1,8,5,1,0,0.235422673,0,0,0,0,1,2020-10-17 16:37:24.786822796,7,0,9,0,0,129,8,0,1,80,9,-46.2874,1252.45,79.7039,1027.88,1010.24
298,293,1,0,1,2,1,10,1,1,11,10,1,0,0.272455864,0,0,0,0,1,2020-10-17 16:37:24.958821058,5,0,3,0,0,129,8,2,36,511,298,-46.2874,1252.45,79.7039,1027.88,1010.24
299,72,1,1,0,1,2,11,1,7,1,6,1,0,30.000513470,10,2,30,0,1,2020-10-17 16:37:28.956884861,6,0,4,0,0,129,6,1,38,1,251,-46.2874,1233.59,79.7039,1027.88,1010.24
300,196,1,0,1,2,1,3,1,1,7,2,1,0,0.227527954,0,0,0,0,1,2020-10-17 16:37:28.992845774,1,0,8,0,0,129,4,1,58,1,118,-46.2874,1233.59,79.7039,1027.88,1010.24
301,72,1,1,0,1,2,11,1,5,1,6,1,0,30.000627046,0,0,0,0,1,2020-10-17 16:37:31.894798279,2,0,1,0,0,129,11,2,32,247,186,-0.934492,1233.59,79.7039,1027.88,1010.24
302,142,1,0,1,2,1,1,1,1,5,15,1,0,0.227560778,0,0,0,0,1,2020-10-17 16:37:32.446843386,3,0,11,0,0,129,10,2,16,15,141,-0.934492,1233.59,79.7039,1027.88,1010.24
303,72,1,1,0,1,2,11,1,10,1,6,1,0,30.000988582,5,1,15,1,2,2020-10-17 16:37:34.106938601,0,0,6,0,0,129,4,1,46,1,62,-0.934492,1233.59,79.7039,1027.88,1010.24
304,253,1,0,1,2,1,8,1,1,10,8,1,0,0.226962293,0,0,0,0,1,2020-10-17 16:37:35.462907314,4,0,0,0,0,129,9,2,28,127,178,-0.934492,1233.59,79.7039,1027.88,1010.24
305,60,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:37:35.938971519,9,0,9,0,0,129,1,0,1,1300,5,-0.934492,1233.59,79.7039,1027.88,1010.24
306,42,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,2020-10-17 16:37:47.287179708,7,0,7,0,0,129,9,1,55,2,70,-0.934492,1233.59,81.4584,1027.88,1010.24
307,72,1,1,0,1,2,11,1,9,1,6,1,0,30.000373404,0,0,0,0,1,2020-10-17 16:37:54.269129753,9,0,5,0,0,129,2,1,42,1,11,-0.934492,1233.59,81.4584,1027.88,999.331
308,182,1,0,1,2,1,2,1,1,9,1,1,0,0.227428243,4,1,12,1,2,2020-10-17 16:37:54.623164415,8,0,2,0,0,129,3,1,33,0,204,-0.934492,1233.59,81.4584,1002.07,999.331
309,72,1,1,0,1,2,11,1,2,1,6,1,0,30.001056701,28,6,78,0,1,2020-10-17 16:37:55.111062527,5,0,3,0,0,129,9,2,36,511,299,-0.934492,1233.59,81.4584,1002.07,999.331
310,286,1,0,1,2,1,9,1,1,2,9,1,0,0.307581286,0,0,0,1,2,2020-10-17 16:37:56.049138308,6,0,10,0,0,129,7,3,1,1,304,-0.934492,1233.59,81.4584,1002.07,999.331
311,72,1,1,0,1,2,11,1,6,1,6,1,0,30.000527632,24,4,72,0,1,2020-10-17 16:37:59.109159708,6,0,4,0,0,129,8,1,38,1,253,-0.934492,1233.59,81.4584,1002.07,999.331
312,239,1,0,1,2,1,7,1,1,6,7,1,0,0.303486898,0,0,0,1,2,2020-10-17 16:37:59.145185947,1,0,8,0,0,129,5,1,58,1,119,-0.934492,,81.4584,1002.07,999.331
313,72,1,1,0,1,2,11,1,4,1,6,1,0,30.000566059,0,0,0,0,1,2020-10-17 16:38:02.047134399,2,0,1,0,0,129,12,2,32,255,212,-0.934492,,81.4584,1002.07,999.331
314,206,1,0,1,2,1,4,1,1,4,3,1,0,0.308160937,0,0,0,0,1,2020-10-17 16:38:02.599147558,3,0,11,0,0,129,11,2,16,15,131,,,81.4584,1002.07,999.331
315,72,1,1,0,1,2,11,1,3,1,6,1,0,30.000545285,5,1,15,0,1,2020-10-17 16:38:04.259219407,0,0,6,0,0,129,5,1,46,1,60,,,81.4584,1002.07,999.331
316,208,1,0,1,2,1,5,1,1,3,4,1,0,0.307958681,0,0,0,0,1,2020-10-17 16:38:05.615215778,4,0,0,0,0,129,10,2,28,127,167,,,81.4584,1002.07,999.331
317,72,1,1,0,1,2,11,1,8,1,6,1,0,30.000638384,10,2,30,0,1,2020-10-17 16:38:17.440485477,7,0,7,0,0,129,10,1,55,2,74,,,81.4584,1002.07,999.331
318,72,1,1,0,1,2,11,1,11,1,6,1,0,30.001326648,0,0,0,0,1,2020-10-17 16:38:24.421528101,9,0,5,0,0,129,3,1,42,1,16,,,,1002.07,999.331
319,225,1,0,1,2,1,6,1,1,8,5,1,0,0.230015386,0,0,0,0,1,2020-10-17 16:38:24.775560379,8,0,2,0,0,129,4,1,33,0,203,,,,1002.07,
320,293,1,0,1,2,1,10,1,1,11,10,1,0,0.225831486,0,0,0,1,2,2020-10-17 16:38:25.263478041,5,0,3,0,0,129,10,2,36,511,292,,,,,
